t_s,q1_deg,q2_deg,q3_deg,q1d_dps,q2d_dps,q3d_dps,q1dd_dps2,q2dd_dps2,q3dd_dps2,ee_x_mm,ee_y_mm,ee_z_mm
7.2600,102.0758,40.5822,-150.2182,0.0000,39.3737,2.7650,0.0000,196.4591,13.7964,-24.3133,113.6457,-52.4355
7.2700,102.0758,40.9857,-150.1899,0.0000,41.3208,2.9018,0.0000,192.8725,13.5446,-24.4078,114.0872,-51.9267
7.2800,102.0758,41.4085,-150.1602,0.0000,43.2292,3.0358,0.0000,188.6988,13.2515,-24.5060,114.5462,-51.3896
7.2900,102.0758,41.8502,-150.1292,0.0000,45.0929,3.1667,0.0000,183.9634,12.9189,-24.6077,115.0218,-50.8240
7.3000,102.0758,42.3102,-150.0969,0.0000,46.9067,3.2940,0.0000,178.6920,12.5487,-24.7128,115.5129,-50.2302
7.3100,102.0758,42.7881,-150.0633,0.0000,48.6651,3.4175,0.0000,172.9100,12.1427,-24.8209,116.0183,-49.6081
7.3200,102.0758,43.2833,-150.0285,0.0000,50.3632,3.5368,0.0000,166.6431,11.7026,-24.9319,116.5370,-48.9581
7.3300,102.0758,43.7952,-149.9926,0.0000,51.9964,3.6515,0.0000,159.9166,11.2302,-25.0454,117.0677,-48.2803
7.3400,102.0758,44.3230,-149.9555,0.0000,53.5601,3.7613,0.0000,152.7561,10.7274,-25.1612,117.6089,-47.5753
7.3500,102.0758,44.8661,-149.9174,0.0000,55.0502,3.8659,0.0000,145.1873,10.1958,-25.2790,118.1595,-46.8435
7.3600,102.0758,45.4237,-149.8782,0.0000,56.4626,3.9651,0.0000,137.2355,9.6374,-25.3985,118.7181,-46.0853
7.3700,102.0758,45.9951,-149.8381,0.0000,57.7937,4.0586,0.0000,128.9263,9.0539,-25.5194,119.2832,-45.3015
7.3800,102.0758,46.5793,-149.7970,0.0000,59.0400,4.1461,0.0000,120.2853,8.4471,-25.6414,119.8534,-44.4927
7.3900,102.0758,47.1756,-149.7552,0.0000,60.1984,4.2275,0.0000,111.3379,7.8188,-25.7642,120.4274,-43.6597
7.4000,102.0758,47.7830,-149.7125,0.0000,61.2658,4.3024,0.0000,102.1097,7.1707,-25.8874,121.0036,-42.8035
7.4100,102.0758,48.4006,-149.6691,0.0000,62.2397,4.3708,0.0000,92.6263,6.5047,-26.0109,121.5807,-41.9251
7.4200,102.0758,49.0275,-149.6251,0.0000,63.1176,4.4325,0.0000,82.9131,5.8226,-26.1342,122.1572,-41.0254
7.4300,102.0758,49.6626,-149.5805,0.0000,63.8973,4.4872,0.0000,72.9957,5.1262,-26.2572,122.7318,-40.1057
7.4400,102.0758,50.3051,-149.5354,0.0000,64.5769,4.5349,0.0000,62.8996,4.4172,-26.3794,123.3030,-39.1672
7.4500,102.0758,50.9538,-149.4898,0.0000,65.1548,4.5755,0.0000,52.6503,3.6974,-26.5006,123.8697,-38.2112
7.4600,102.0758,51.6078,-149.4439,0.0000,65.6295,4.6089,0.0000,42.2734,2.9687,-26.6206,124.4305,-37.2391
7.4700,102.0758,52.2661,-149.3977,0.0000,65.9999,4.6349,0.0000,31.7944,2.2328,-26.7390,124.9841,-36.2524
7.4800,102.0758,52.9275,-149.3512,0.0000,66.2651,4.6535,0.0000,21.2388,1.4915,-26.8557,125.5294,-35.2527
7.4900,102.0758,53.5910,-149.3046,0.0000,66.4245,4.6647,0.0000,10.6322,0.7466,-26.9703,126.0652,-34.2416
7.5000,102.0758,54.2556,-149.2580,0.0000,66.4777,4.6684,0.0000,0.0000,0.0000,-27.0827,126.5906,-33.2208
7.5100,102.0758,54.9202,-149.2113,0.0000,66.4245,4.6647,0.0000,-10.6322,-0.7466,-27.1927,127.1045,-32.1920
7.5200,102.0758,55.5838,-149.1647,0.0000,66.2651,4.6535,0.0000,-21.2388,-1.4915,-27.3000,127.6060,-31.1570
7.5300,102.0758,56.2452,-149.1183,0.0000,65.9999,4.6349,0.0000,-31.7944,-2.2328,-27.4044,128.0943,-30.1176
7.5400,102.0758,56.9034,-149.0720,0.0000,65.6295,4.6089,0.0000,-42.2734,-2.9687,-27.5059,128.5687,-29.0759
7.5500,102.0758,57.5574,-149.0261,0.0000,65.1548,4.5755,0.0000,-52.6503,-3.6974,-27.6043,129.0284,-28.0336
7.5600,102.0758,58.2062,-148.9805,0.0000,64.5769,4.5349,0.0000,-62.8996,-4.4172,-27.6994,129.4730,-26.9927
7.5700,102.0758,58.8486,-148.9354,0.0000,63.8973,4.4872,0.0000,-72.9957,-5.1262,-27.7911,129.9019,-25.9552
7.5800,102.0758,59.4838,-148.8908,0.0000,63.1176,4.4325,0.0000,-82.9131,-5.8226,-27.8795,130.3147,-24.9230
7.5900,102.0758,60.1106,-148.8468,0.0000,62.2397,4.3708,0.0000,-92.6263,-6.5047,-27.9643,130.7111,-23.8981
7.6000,102.0758,60.7282,-148.8034,0.0000,61.2658,4.3024,0.0000,-102.1097,-7.1707,-28.0455,131.0908,-22.8826
7.6100,102.0758,61.3356,-148.7608,0.0000,60.1984,4.2275,0.0000,-111.3379,-7.8188,-28.1232,131.4538,-21.8782
7.6200,102.0758,61.9319,-148.7189,0.0000,59.0400,4.1461,0.0000,-120.2853,-8.4471,-28.1972,131.7998,-20.8870
7.6300,102.0758,62.5161,-148.6779,0.0000,57.7937,4.0586,0.0000,-128.9263,-9.0539,-28.2676,132.1291,-19.9109
7.6400,102.0758,63.0875,-148.6378,0.0000,56.4626,3.9651,0.0000,-137.2355,-9.6374,-28.3345,132.4415,-18.9517
7.6500,102.0758,63.6451,-148.5986,0.0000,55.0502,3.8659,0.0000,-145.1873,-10.1958,-28.3977,132.7373,-18.0111
7.6600,102.0758,64.1882,-148.5605,0.0000,53.5601,3.7613,0.0000,-152.7561,-10.7274,-28.4575,133.0166,-17.0911
7.6700,102.0758,64.7161,-148.5234,0.0000,51.9964,3.6515,0.0000,-159.9166,-11.2302,-28.5138,133.2798,-16.1932
7.6800,102.0758,65.2279,-148.4874,0.0000,50.3632,3.5368,0.0000,-166.6431,-11.7026,-28.5667,133.5272,-15.3191
7.6900,102.0758,65.7231,-148.4527,0.0000,48.6651,3.4175,0.0000,-172.9100,-12.1427,-28.6164,133.7591,-14.4703
7.7000,102.0758,66.2010,-148.4191,0.0000,46.9067,3.2940,0.0000,-178.6920,-12.5487,-28.6628,133.9760,-13.6483
7.7100,102.0758,66.6611,-148.3868,0.0000,45.0929,3.1667,0.0000,-183.9634,-12.9189,-28.7060,134.1783,-12.8543
7.7200,102.0758,67.1027,-148.3558,0.0000,43.2292,3.0358,0.0000,-188.6988,-13.2515,-28.7463,134.3666,-12.0898
7.7300,102.0758,67.5255,-148.3261,0.0000,41.3208,2.9018,0.0000,-192.8725,-13.5446,-28.7837,134.5412,-11.3558
7.7400,102.0758,67.9290,-148.2978,0.0000,39.3737,2.7650,0.0000,-196.4591,-13.7964,-28.8183,134.7029,-10.6535
7.7500,102.0758,68.3129,-148.2708,0.0000,37.3937,2.6260,0.0000,-199.4330,-14.0053,-28.8502,134.8521,-9.9836
7.7600,102.0758,68.6768,-148.2452,0.0000,35.3871,2.4851,0.0000,-201.7688,-14.1693,-28.8796,134.9894,-9.3470
7.7700,102.0758,69.0206,-148.2211,0.0000,33.3605,2.3428,0.0000,-203.4409,-14.2867,-28.9065,135.1154,-8.7444
7.7800,102.0758,69.3440,-148.1984,0.0000,31.3206,2.1995,0.0000,-204.4237,-14.3558,-28.9312,135.2306,-8.1764
7.7900,102.0758,69.6469,-148.1771,0.0000,29.2744,2.0558,0.0000,-204.6917,-14.3746,-28.9536,135.3356,-7.6432
7.8000,102.0758,69.9295,-148.1573,0.0000,27.2293,1.9122,0.0000,-204.2194,-14.3414,-28.9740,135.4309,-7.1452
7.8100,102.0758,70.1916,-148.1389,0.0000,25.1926,1.7692,0.0000,-202.9814,-14.2545,-28.9925,135.5172,-6.6825
7.8200,102.0758,70.4334,-148.1219,0.0000,23.1723,1.6273,0.0000,-200.9519,-14.1119,-29.0091,135.5948,-6.2550
7.8300,102.0758,70.6551,-148.1063,0.0000,21.1763,1.4871,0.0000,-198.1056,-13.9121,-29.0240,135.6645,-5.8626
7.8400,102.0758,70.8570,-148.0921,0.0000,19.2130,1.3492,0.0000,-194.4169,-13.6530,-29.0373,135.7266,-5.5048
7.8500,102.0758,71.0395,-148.0793,0.0000,17.2908,1.2143,0.0000,-189.8603,-13.3330,-29.0490,135.7816,-5.1810
7.8600,102.0758,71.2030,-148.0678,0.0000,15.4187,1.0828,0.0000,-184.4102,-12.9503,-29.0594,135.8300,-4.8907
7.8700,102.0758,71.3481,-148.0577,0.0000,13.6057,0.9555,0.0000,-178.0411,-12.5030,-29.0684,135.8723,-4.6329
7.8800,102.0758,71.4753,-148.0487,0.0000,11.8611,0.8329,0.0000,-170.7275,-11.9894,-29.0763,135.9088,-4.4066
7.8900,102.0758,71.5855,-148.0410,0.0000,10.1944,0.7159,0.0000,-162.4438,-11.4077,-29.0829,135.9400,-4.2105
7.9000,102.0758,71.6795,-148.0344,0.0000,8.6155,0.6050,0.0000,-153.1646,-10.7561,-29.0886,135.9664,-4.0432
7.9100,102.0758,71.7582,-148.0289,0.0000,7.1345,0.5010,0.0000,-142.8643,-10.0327,-29.0932,135.9882,-3.9031
7.9200,102.0758,71.8226,-148.0243,0.0000,5.7617,0.4046,0.0000,-131.5173,-9.2359,-29.0970,136.0059,-3.7884
7.9300,102.0758,71.8738,-148.0207,0.0000,4.5077,0.3166,0.0000,-119.0982,-8.3637,-29.1000,136.0199,-3.6971
7.9400,102.0758,71.9131,-148.0180,0.0000,3.3834,0.2376,0.0000,-105.5815,-7.4145,-29.1023,136.0306,-3.6270
7.9500,102.0758,71.9419,-148.0159,0.0000,2.3998,0.1685,0.0000,-90.9415,-6.3864,-29.1040,136.0384,-3.5756
7.9600,102.0758,71.9616,-148.0146,0.0000,1.5684,0.1101,0.0000,-75.1528,-5.2776,-29.1051,136.0437,-3.5405
7.9700,102.0758,71.9739,-148.0137,0.0000,0.9007,0.0633,0.0000,-58.1898,-4.0864,-29.1058,136.0470,-3.5187
7.9800,102.0758,71.9802,-148.0133,0.0000,0.4086,0.0287,0.0000,-40.0270,-2.8109,-29.1062,136.0487,-3.5073
7.9900,102.0758,71.9826,-148.0131,0.0000,0.1042,0.0073,0.0000,-20.6389,-1.4494,-29.1063,136.0494,-3.5030
8.0000,102.0758,71.9830,-148.0131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.1064,136.0495,-3.5024
8.0100,102.0750,71.9830,-148.0130,-0.2309,-0.0066,0.0237,-45.7059,-1.2978,4.7018,-29.1046,136.0501,-3.5024
8.0200,102.0697,71.9828,-148.0124,-0.9049,-0.0257,0.0931,-88.6418,-2.5170,9.1187,-29.0923,136.0544,-3.5022
8.0300,102.0555,71.9824,-148.0110,-1.9947,-0.0566,0.2052,-128.8642,-3.6592,13.2564,-29.0596,136.0659,-3.5018
8.0400,102.0285,71.9817,-148.0082,-3.4733,-0.0986,0.3573,-166.4295,-4.7258,17.1208,-28.9971,136.0879,-3.5010
8.0500,101.9849,71.9804,-148.0037,-5.3146,-0.1509,0.5467,-201.3944,-5.7187,20.7176,-28.8963,136.1232,-3.4998
8.0600,101.9211,71.9786,-147.9971,-7.4927,-0.2128,0.7708,-233.8154,-6.6393,24.0528,-28.7489,136.1748,-3.4979
8.0700,101.8340,71.9761,-147.9882,-9.9826,-0.2835,1.0269,-263.7490,-7.4893,27.1321,-28.5474,136.2449,-3.4954
8.0800,101.7205,71.9729,-147.9765,-12.7596,-0.3623,1.3126,-291.2517,-8.2702,29.9613,-28.2846,136.3359,-3.4921
8.0900,101.5779,71.9689,-147.9618,-15.7997,-0.4486,1.6253,-316.3801,-8.9838,32.5463,-27.9542,136.4494,-3.4880
8.1000,101.4037,71.9639,-147.9439,-19.0795,-0.5418,1.9627,-339.1906,-9.6315,34.8928,-27.5499,136.5870,-3.4829
8.1100,101.1956,71.9580,-147.9225,-22.5760,-0.6411,2.3224,-359.7399,-10.2150,37.0068,-27.0662,136.7498,-3.4769
8.1200,100.9515,71.9511,-147.8974,-26.2669,-0.7459,2.7021,-378.0845,-10.7359,38.8939,-26.4979,136.9386,-3.4698
8.1300,100.6697,71.9431,-147.8684,-30.1305,-0.8556,3.0996,-394.2808,-11.1958,40.5600,-25.8403,137.1536,-3.4615
8.1400,100.3484,71.9339,-147.8354,-34.1456,-0.9696,3.5126,-408.3855,-11.5963,42.0110,-25.0888,137.3949,-3.4521
8.1500,99.9863,71.9237,-147.7981,-38.2914,-1.0873,3.9391,-420.4551,-11.9390,43.2526,-24.2396,137.6618,-3.4415
8.1600,99.5822,71.9122,-147.7565,-42.5481,-1.2082,4.3770,-430.5460,-12.2255,44.2906,-23.2890,137.9536,-3.4296
8.1700,99.1351,71.8995,-147.7105,-46.8960,-1.3316,4.8242,-438.7148,-12.4575,45.1310,-22.2338,138.2687,-3.4163
8.1800,98.6440,71.8856,-147.6600,-51.3162,-1.4571,5.2789,-445.0181,-12.6365,45.7794,-21.0711,138.6054,-3.4018
8.1900,98.1086,71.8703,-147.6050,-55.7903,-1.5842,5.7392,-449.5124,-12.7641,46.2417,-19.7983,138.9615,-3.3858
8.2000,97.5281,71.8539,-147.5452,-60.3006,-1.7123,6.2032,-452.2542,-12.8420,46.5238,-18.4133,139.3342,-3.3684
8.2100,96.9025,71.8361,-147.4809,-64.8297,-1.8409,6.6691,-453.3000,-12.8717,46.6314,-16.9142,139.7204,-3.3495
8.2200,96.2315,71.8170,-147.4119,-69.3611,-1.9695,7.1352,-452.7064,-12.8548,46.5703,-15.2995,140.1166,-3.3292
8.2300,95.5153,71.7967,-147.3382,-73.8786,-2.0978,7.6000,-450.5300,-12.7930,46.3464,-13.5683,140.5188,-3.3074
8.2400,94.7540,71.7751,-147.2599,-78.3666,-2.2253,8.0616,-446.8271,-12.6879,45.9655,-11.7198,140.9228,-3.2841
8.2500,93.9481,71.7522,-147.1770,-82.8102,-2.3514,8.5188,-441.6545,-12.5410,45.4334,-9.7538,141.3239,-3.2592
8.2600,93.0980,71.7281,-147.0895,-87.1950,-2.4759,8.9698,-435.0685,-12.3540,44.7559,-7.6703,141.7172,-3.2328
8.2700,92.2045,71.7027,-146.9976,-91.5071,-2.5984,9.4134,-427.1258,-12.1284,43.9388,-5.4699,142.0973,-3.2049
8.2800,91.2682,71.6761,-146.9013,-95.7332,-2.7184,9.8482,-417.8829,-11.8660,42.9880,-3.1537,142.4588,-3.1754
8.2900,90.2901,71.6483,-146.8007,-99.8606,-2.8356,10.2727,-407.3962,-11.5682,41.9092,-0.7231,142.7959,-3.1443
8.3000,89.2713,71.6194,-146.6959,-103.8771,-2.9496,10.6859,-395.7224,-11.2367,40.7083,1.8200,143.1028,-3.1117
8.3100,88.2130,71.5894,-146.5870,-107.7713,-3.0602,11.0865,-382.9180,-10.8731,39.3911,4.4731,143.3734,-3.0776
8.3200,87.1164,71.5582,-146.4742,-111.5319,-3.1670,11.4734,-369.0394,-10.4790,37.9634,7.2334,143.6017,-3.0419
8.3300,85.9828,71.5260,-146.3576,-115.1486,-3.2697,11.8454,-354.1433,-10.0561,36.4310,10.0975,143.7816,-3.0047
8.3400,84.8139,71.4928,-146.2373,-118.6116,-3.3680,12.2017,-338.2861,-9.6058,34.7998,13.0614,143.9070,-2.9660
8.3500,83.6111,71.4587,-146.1136,-121.9114,-3.4617,12.5411,-321.5245,-9.1298,33.0755,16.1207,143.9720,-2.9259
8.3600,82.3762,71.4236,-145.9866,-125.0392,-3.5505,12.8629,-303.9148,-8.6298,31.2640,19.2705,143.9707,-2.8842
8.3700,81.1110,71.3877,-145.8564,-127.9870,-3.6342,13.1661,-285.5137,-8.1073,29.3711,22.5056,143.8977,-2.8412
8.3800,79.8171,71.3510,-145.7233,-130.7471,-3.7126,13.4501,-266.3777,-7.5639,27.4025,25.8199,143.7475,-2.7968
8.3900,78.4967,71.3135,-145.5875,-133.3123,-3.7855,13.7140,-246.5633,-7.0013,25.3642,29.2072,143.5151,-2.7510
8.4000,77.1516,71.2753,-145.4491,-135.6763,-3.8526,13.9571,-226.1271,-6.4210,23.2619,32.6607,143.1961,-2.7039
8.4100,75.7838,71.2364,-145.3084,-137.8330,-3.9138,14.1790,-205.1255,-5.8246,21.1014,36.1733,142.7861,-2.6556
8.4200,74.3956,71.1970,-145.1656,-139.7771,-3.9690,14.3790,-183.6152,-5.2138,18.8887,39.7374,142.2814,-2.6060
8.4300,72.9890,71.1571,-145.0209,-141.5038,-4.0181,14.5566,-161.6526,-4.5902,16.6293,43.3453,141.6791,-2.5553
8.4400,71.5663,71.1167,-144.8745,-143.0088,-4.0608,14.7114,-139.2943,-3.9553,14.3293,46.9888,140.9764,-2.5036
8.4500,70.1296,71.0759,-144.7267,-144.2885,-4.0971,14.8431,-116.5968,-3.3108,11.9944,50.6595,140.1714,-2.4508
8.4600,68.6813,71.0347,-144.5777,-145.3398,-4.1270,14.9512,-93.6166,-2.6583,9.6304,54.3488,139.2629,-2.3970
8.4700,67.2236,70.9934,-144.4278,-146.1601,-4.1503,15.0356,-70.4103,-1.9993,7.2432,58.0481,138.2501,-2.3424
8.4800,65.7588,70.9518,-144.2771,-146.7474,-4.1670,15.0960,-47.0344,-1.3356,4.8385,61.7486,137.1332,-2.2870
8.4900,64.2894,70.9100,-144.1259,-147.1004,-4.1770,15.1324,-23.5455,-0.6686,2.4221,65.4414,135.9129,-2.2308
8.5000,62.8176,70.8682,-143.9745,-147.2182,-4.1803,15.1445,-0.0000,0.0000,0.0000,69.1180,134.5908,-2.1741
8.5100,61.3458,70.8265,-143.8231,-147.1004,-4.1770,15.1324,23.5455,0.6686,-2.4221,72.7695,133.1690,-2.1167
8.5200,59.8764,70.7847,-143.6720,-146.7474,-4.1670,15.0960,47.0344,1.3356,-4.8385,76.3876,131.6505,-2.0590
8.5300,58.4117,70.7431,-143.5213,-146.1601,-4.1503,15.0356,70.4103,1.9993,-7.2432,79.9640,130.0389,-2.0009
8.5400,56.9540,70.7017,-143.3713,-145.3398,-4.1270,14.9512,93.6166,2.6583,-9.6304,83.4907,128.3385,-1.9425
8.5500,55.5056,70.6606,-143.2223,-144.2885,-4.0971,14.8431,116.5968,3.3108,-11.9944,86.9600,126.5543,-1.8840
8.5600,54.0690,70.6198,-143.0746,-143.0088,-4.0608,14.7114,139.2943,3.9553,-14.3293,90.3648,124.6917,-1.8255
8.5700,52.6462,70.5794,-142.9282,-141.5038,-4.0181,14.5566,161.6526,4.5902,-16.6293,93.6980,122.7570,-1.7670
8.5800,51.2396,70.5395,-142.7835,-139.7771,-3.9690,14.3790,183.6152,5.2138,-18.8887,96.9535,120.7567,-1.7087
8.5900,49.8514,70.5001,-142.6407,-137.8330,-3.9138,14.1790,205.1255,5.8246,-21.1014,100.1253,118.6980,-1.6506
8.6000,48.4837,70.4612,-142.5000,-135.6763,-3.8526,13.9571,226.1271,6.4210,-23.2619,103.2080,116.5884,-1.5930
8.6100,47.1386,70.4230,-142.3616,-133.3123,-3.7855,13.7140,246.5633,7.0013,-25.3642,106.1969,114.4358,-1.5359
8.6200,45.8181,70.3855,-142.2258,-130.7471,-3.7126,13.4501,266.3777,7.5639,-27.4025,109.0878,112.2483,-1.4793
8.6300,44.5243,70.3488,-142.0927,-127.9870,-3.6342,13.1661,285.5137,8.1073,-29.3711,111.8770,110.0344,-1.4235
8.6400,43.2590,70.3129,-141.9625,-125.0392,-3.5505,12.8629,303.9148,8.6298,-31.2640,114.5616,107.8026,-1.3685
8.6500,42.0241,70.2778,-141.8355,-121.9114,-3.4617,12.5411,321.5245,9.1298,-33.0755,117.1390,105.5616,-1.3145
8.6600,40.8213,70.2437,-141.7118,-118.6116,-3.3680,12.2017,338.2861,9.6058,-34.7998,119.6074,103.3200,-1.2615
8.6700,39.6524,70.2105,-141.5915,-115.1486,-3.2697,11.8454,354.1433,10.0561,-36.4310,121.9654,101.0865,-1.2097
8.6800,38.5189,70.1783,-141.4749,-111.5319,-3.1670,11.4734,369.0394,10.4790,-37.9634,124.2123,98.8697,-1.1591
8.6900,37.4222,70.1471,-141.3621,-107.7713,-3.0602,11.0865,382.9180,10.8731,-39.3911,126.3478,96.6779,-1.1098
8.7000,36.3639,70.1171,-141.2532,-103.8771,-2.9496,10.6859,395.7224,11.2367,-40.7083,128.3722,94.5193,-1.0620
8.7100,35.3451,70.0882,-141.1484,-99.8606,-2.8356,10.2727,407.3962,11.5682,-41.9092,130.2861,92.4018,-1.0157
8.7200,34.3670,70.0604,-141.0478,-95.7332,-2.7184,9.8482,417.8829,11.8660,-42.9880,132.0907,90.3329,-0.9710
8.7300,33.4308,70.0338,-140.9515,-91.5071,-2.5984,9.4134,427.1258,12.1284,-43.9388,133.7875,88.3197,-0.9280
8.7400,32.5372,70.0084,-140.8596,-87.1950,-2.4759,8.9698,435.0685,12.3540,-44.7559,135.3783,86.3691,-0.8868
8.7500,31.6871,69.9843,-140.7721,-82.8102,-2.3514,8.5188,441.6545,12.5410,-45.4334,136.8653,84.4872,-0.8474
8.7600,30.8812,69.9614,-140.6892,-78.3666,-2.2253,8.0616,446.8271,12.6879,-45.9655,138.2509,82.6798,-0.8099
8.7700,30.1199,69.9398,-140.6109,-73.8786,-2.0978,7.6000,450.5300,12.7930,-46.3464,139.5377,80.9520,-0.7743
8.7800,29.4037,69.9194,-140.5372,-69.3611,-1.9695,7.1352,452.7064,12.8548,-46.5703,140.7287,79.3086,-0.7407
8.7900,28.7328,69.9004,-140.4682,-64.8297,-1.8409,6.6691,453.3000,12.8717,-46.6314,141.8269,77.7534,-0.7091
8.8000,28.1071,69.8826,-140.4038,-60.3006,-1.7123,6.2032,452.2542,12.8420,-46.5238,142.8355,76.2898,-0.6795
8.8100,27.5267,69.8661,-140.3441,-55.7903,-1.5842,5.7392,449.5124,12.7641,-46.2417,143.7576,74.9206,-0.6520
8.8200,26.9912,69.8509,-140.2890,-51.3162,-1.4571,5.2789,445.0181,12.6365,-45.7794,144.5967,73.6477,-0.6265
8.8300,26.5002,69.8370,-140.2385,-46.8960,-1.3316,4.8242,438.7148,12.4575,-45.1310,145.3562,72.4725,-0.6031
8.8400,26.0530,69.8243,-140.1925,-42.5481,-1.2082,4.3770,430.5460,12.2255,-44.2906,146.0395,71.3956,-0.5818
8.8500,25.6489,69.8128,-140.1510,-38.2914,-1.0873,3.9391,420.4551,11.9390,-43.2526,146.6502,70.4170,-0.5624
8.8600,25.2868,69.8025,-140.1137,-34.1456,-0.9696,3.5126,408.3855,11.5963,-42.0110,147.1918,69.5359,-0.5450
8.8700,24.9656,69.7934,-140.0807,-30.1305,-0.8556,3.0996,394.2808,11.1958,-40.5600,147.6680,68.7507,-0.5296
8.8800,24.6837,69.7854,-140.0517,-26.2669,-0.7459,2.7021,378.0845,10.7359,-38.8939,148.0822,68.0592,-0.5160
8.8900,24.4396,69.7785,-140.0266,-22.5760,-0.6411,2.3224,359.7399,10.2150,-37.0068,148.4383,67.4585,-0.5042
8.9000,24.2315,69.7726,-140.0052,-19.0795,-0.5418,1.9627,339.1906,9.6315,-34.8928,148.7400,66.9449,-0.4942
8.9100,24.0573,69.7676,-139.9872,-15.7997,-0.4486,1.6253,316.3801,8.9838,-32.5463,148.9912,66.5139,-0.4858
8.9200,23.9147,69.7636,-139.9726,-12.7596,-0.3623,1.3126,291.2517,8.2702,-29.9613,149.1959,66.1605,-0.4789
8.9300,23.8013,69.7604,-139.9609,-9.9826,-0.2835,1.0269,263.7490,7.4893,-27.1321,149.3582,65.8788,-0.4734
8.9400,23.7141,69.7579,-139.9519,-7.4927,-0.2128,0.7708,233.8154,6.6393,-24.0528,149.4824,65.6622,-0.4692
8.9500,23.6504,69.7561,-139.9454,-5.3146,-0.1509,0.5467,201.3944,5.7187,-20.7176,149.5732,65.5036,-0.4661
8.9600,23.6067,69.7548,-139.9409,-3.4733,-0.0986,0.3573,166.4295,4.7258,-17.1208,149.6352,65.3949,-0.4640
8.9700,23.5797,69.7541,-139.9381,-1.9947,-0.0566,0.2052,128.8642,3.6592,-13.2564,149.6735,65.3276,-0.4627
8.9800,23.5655,69.7537,-139.9366,-0.9049,-0.0257,0.0931,88.6418,2.5170,-9.1187,149.6936,65.2923,-0.4620
8.9900,23.5602,69.7535,-139.9361,-0.2309,-0.0066,0.0237,45.7059,1.2978,-4.7018,149.7012,65.2791,-0.4617
9.0000,23.5594,69.7535,-139.9360,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,149.7023,65.2771,-0.4617
9.0100,23.5594,69.7532,-139.9360,0.0000,-0.0888,-0.0063,0.0000,-17.5761,-1.2436,149.7022,65.2771,-0.4624
9.0200,23.5594,69.7511,-139.9362,0.0000,-0.3480,-0.0246,0.0000,-34.0869,-2.4118,149.7018,65.2769,-0.4669
9.0300,23.5594,69.7457,-139.9366,0.0000,-0.7670,-0.0543,0.0000,-49.5543,-3.5062,149.7007,65.2765,-0.4790
9.0400,23.5594,69.7353,-139.9373,0.0000,-1.3357,-0.0945,0.0000,-63.9999,-4.5282,149.6986,65.2756,-0.5022
9.0500,23.5594,69.7185,-139.9385,0.0000,-2.0437,-0.1446,0.0000,-77.4456,-5.4796,149.6953,65.2741,-0.5396
9.0600,23.5594,69.6940,-139.9402,0.0000,-2.8813,-0.2039,0.0000,-89.9130,-6.3617,149.6904,65.2720,-0.5942
9.0700,23.5594,69.6605,-139.9426,0.0000,-3.8388,-0.2716,0.0000,-101.4238,-7.1761,149.6836,65.2690,-0.6688
9.0800,23.5594,69.6169,-139.9457,0.0000,-4.9067,-0.3472,0.0000,-111.9999,-7.9244,149.6747,65.2651,-0.7660
9.0900,23.5594,69.5620,-139.9496,0.0000,-6.0757,-0.4299,0.0000,-121.6629,-8.6081,149.6635,65.2602,-0.8881
9.1000,23.5594,69.4950,-139.9543,0.0000,-7.3369,-0.5191,0.0000,-130.4347,-9.2288,149.6496,65.2542,-1.0372
9.1100,23.5594,69.4150,-139.9600,0.0000,-8.6815,-0.6143,0.0000,-138.3368,-9.7879,149.6328,65.2468,-1.2153
9.1200,23.5594,69.3212,-139.9666,0.0000,-10.1009,-0.7147,0.0000,-145.3912,-10.2870,149.6127,65.2381,-1.4240
9.1300,23.5594,69.2128,-139.9743,0.0000,-11.5866,-0.8198,0.0000,-151.6194,-10.7277,149.5892,65.2279,-1.6651
9.1400,23.5594,69.0892,-139.9830,0.0000,-13.1306,-0.9290,0.0000,-157.0433,-11.1114,149.5619,65.2159,-1.9397
9.1500,23.5594,68.9500,-139.9929,0.0000,-14.7248,-1.0418,0.0000,-161.6846,-11.4398,149.5304,65.2022,-2.2490
9.1600,23.5594,68.7946,-140.0039,0.0000,-16.3617,-1.1577,0.0000,-165.5651,-11.7144,149.4944,65.1865,-2.5941
9.1700,23.5594,68.6226,-140.0160,0.0000,-18.0337,-1.2760,0.0000,-168.7064,-11.9366,149.4536,65.1687,-2.9757
9.1800,23.5594,68.4338,-140.0294,0.0000,-19.7335,-1.3962,0.0000,-171.1303,-12.1081,149.4075,65.1486,-3.3944
9.1900,23.5594,68.2279,-140.0440,0.0000,-21.4540,-1.5180,0.0000,-172.8585,-12.2304,149.3557,65.1260,-3.8507
9.2000,23.5594,68.0047,-140.0597,0.0000,-23.1884,-1.6407,0.0000,-173.9129,-12.3050,149.2978,65.1008,-4.3449
9.2100,23.5594,67.7641,-140.0768,0.0000,-24.9301,-1.7639,0.0000,-174.3150,-12.3335,149.2334,65.0727,-4.8771
9.2200,23.5594,67.5061,-140.0950,0.0000,-26.6726,-1.8872,0.0000,-174.0868,-12.3173,149.1620,65.0416,-5.4472
